"name" "Androgen" "EGFR" "Estrogen" "Hypoxia" "JAK.STAT" "MAPK" "NFkB" "p53" "PI3K" "TGFb" "TNFa" "Trail" "VEGF" "WNT" "Epithelial.Basal" "Epithelial.Her2" "Epithelial.Luminal" "All"
"16" "TCGA-A2-A04Q-01" -1.11365415183452 0.51549707479177 -1.11177540532004 -0.484182873760574 0.750158301815613 -0.221755069361262 3.28166642987907 -0.894082340964661 0.325283160427833 -0.155482889768372 2.46285356003322 5.28959469041533 0.313206398275012 -0.0763967976154884 1 5.32606874511469e-19 3.43137250535615e-18 0.214129120216936
"17" "TCGA-A2-A04R-01" 0.183746473644162 0.388134601447988 1.58213789703152 -0.377840550298537 -0.665861593676091 0.0346767210584608 -0.661627957246048 -0.362562905497803 0.275873539146962 -0.102032322453091 0.865924443206655 -0.385681456501565 0.436325369659926 0.291302857001193 0.188656205652406 0.235923912284213 0.575419882063381 0.780392169985384
"18" "TCGA-A2-A04T-01" -1.15166271215299 0.439216935945703 -1.21107711219242 0.522820855351614 -0.668517700878499 -0.369861050391876 -0.0981869832566193 -0.638136041125594 -0.0669364200305624 -0.63233783702729 -0.549699731564821 0.0452255577274349 -1.92508049346571 1.0234930828295 1 0 3.94928596391315e-18 0.581451890500836
"19" "TCGA-A2-A04U-01" -1.01789228749495 1.76577645414211 -1.08086031279571 0.291166473791575 -0.859030837215447 0.550564725322028 -1.01738701597753 -0.335089915816456 -0.814456774952032 -0.278585217699725 -1.00435350660718 -0.299961555518986 -0.475672129670552 0.534752399591997 0.961812156748655 -2.90907600932884e-18 0.0381878432513447 0.549214787030462
"20" "TCGA-A2-A04V-01" -0.330100730382132 -0.820404901317887 1.01714618851871 -0.413594954494151 -0.565195444877068 2.08332749571719 0.396569441332932 -0.781420005557905 -0.7093736490294 0.794967268019688 0.149321287221158 -0.443604299315476 0.507196920580747 -0.874573423445067 0.173534853533277 0.173085595354957 0.653379551111766 0.603917271779943
"21" "TCGA-A2-A04W-01" 1.7479810687612 1.69546308481643 -0.725054501088188 0.847091054530722 -0.732378767102403 0.326921435213421 -0.31204044457159 1.25910254034686 -1.04353846657987 1.81755484182851 -0.655286218026647 -0.0115467842297996 0.215931167352291 -0.0442786387426851 0 0.997941052758693 0.00205894724130751 0.378362620657593
"22" "TCGA-A2-A04X-01" -0.465124315201406 -0.928277889056081 -0.345416572660604 -0.449521788870241 2.00051377053435 0.490488911095049 -0.0537728599827209 1.63498888174187 -1.24999635374387 -0.721673892240181 -0.513697303747838 0.58556910300823 -0.352983290164025 -0.354835068804343 0.0466286991381124 0.629620067661405 0.323751233200483 0.536269709682777
"23" "TCGA-A2-A04Y-01" -0.408324639247397 0.632855159335369 0.346055638209453 -0.248798855251016 0.420501859776405 -0.175597695398076 -0.270196851808651 2.29631594063992 0.485246848038862 -0.833625261424597 -0.724296271570052 0.134220960389774 -0.0645341212190119 0.0332901627966056 0.159629088436931 0.406880845740022 0.433490065823048 0.566391392181191
"24" "TCGA-A2-A0CL-01" -1.33206666639743 0.582334155745959 -0.628352612283606 -0.972561580212022 2.07402026322503 0.25670060890875 0.769277127285311 -0.25518059689558 0.84626332095487 -0.00310336596621478 0.0758276129843934 0.51687378861569 0.800268724668456 0.333926438648957 0.383685614979125 0.392346805546161 0.223967579474714 0.374067301488724
"25" "TCGA-A2-A0CM-01" -1.05502340857859 0.363536951378542 -1.09444936256616 -0.0928027983110347 0.970343074709876 0.581519611181028 1.81260141393384 -1.32921548403169 0.868700315916329 -0.1933687003828 0.413877880755794 0.0914437686104485 -0.337382112883492 0.737606508011695 0.77162017444691 0.167687304501091 0.0606925210519989 0.547438534721235
"26" "TCGA-A2-A0CP-01" -0.627094041395812 -0.0178866294607475 0.129449839573033 0.269774446341688 -0.572445274852956 -0.672017209127161 -0.673731763052327 0.038313455988232 -1.41490999450995 2.53919114824453 -0.543001957964099 0.144294723246009 0.815338238724046 0.0754119447347939 0.0277268776568263 0.0687798105153085 0.903493311827865 0.33713103130645
"27" "TCGA-A2-A0CQ-01" 0.760145547427849 -0.280199327531893 0.963271229770729 -0.459078823726027 -0.495882251405197 -0.657559018947302 0.848225008592515 -0.200217052724262 -0.324502925466373 -0.784874478797783 2.05339537239638 -0.475649291223071 0.193173766381198 -0.865008737966191 0.0766004659164891 -1.77960849346106e-19 0.923399534083511 0.572442493761121
"28" "TCGA-A2-A0CS-01" 1.38595185127501 0.0880239030745814 0.0895058336598857 -0.0861426862195677 -0.0142110506052027 -1.02375334765941 1.38104203021811 -0.163343682931153 -1.28000992787971 2.59383270477589 1.30776965473491 -0.402096528813764 0.131881653283702 -0.677904233837838 0 0.150552757357522 0.849447242642478 0.493718119669281
"29" "TCGA-A2-A0CT-01" 0.212509179232755 -0.854256065249802 -0.171348645693045 0.543573556806421 -0.633830520998611 0.288576504059488 0.534143501822561 1.14287888691559 -0.636823102418831 -0.789931473572783 -0.394376028833345 -0.505515573804651 -0.835517825579907 -0.162515956294526 1.64893692028264e-19 0.556012403922402 0.443987596077598 0.682443872251287
"30" "TCGA-A2-A0CU-01" 0.168688365825106 2.66051847928887 4.84658541950871 -0.198447766363041 -0.95652646398386 1.62751026817647 -0.0977452803060823 0.791490482850407 0.607015478885485 -0.428770866911431 -0.127402243164235 -0.441475943075362 -0.0993713699940819 0.622580138508326 0.00577384622031878 0.507915135349774 0.486311018429908 0.658803225167574
"31" "TCGA-A2-A0CV-01" -0.340214230211877 0.62295985678122 -0.693477703399714 -0.71175672171482 -0.532671025948796 0.336334552696315 0.489232349677391 0.469450574096609 -0.388752656566563 0.0135161749669672 0.374643905659284 -0.0422309363129334 0.205647786424306 -0.337428708988864 0 0.0946623436915293 0.905337656308471 0.350676389886484
"32" "TCGA-A2-A0CW-01" -0.447831144120533 0.14861345368509 -0.0100987606440163 -0.558969198090621 1.66480809611563 -0.548799528681433 0.649661070963 -0.87885130647226 0.967101268225013 -0.887741435982405 -0.331501987766404 -0.288407936855639 -0.67222943186054 -0.698979694355425 0.203409277149763 0.51430685083895 0.282283872011287 0.727492968924119
"33" "TCGA-A2-A0CX-01" 0.435624927689641 0.71600788550077 -0.906737855976694 0.385498396498831 0.0575325555956114 -0.42419970308867 -0.0254556435352191 1.02421296674274 -0.856317808148948 0.585775760022127 -0.41472708564069 -0.233808158253101 2.11543796912722 0.00662499631286213 0.17315765178313 0.620501367175411 0.206340981041459 0.551921107411674
"34" "TCGA-A2-A0CZ-01" -0.360297229148969 0.190726864181263 0.189919532762833 -0.493956218653933 -0.589609656001635 -0.36764385920385 -0.26103686463064 0.120080857925721 -2.53081048416183 3.36395844849403 0.046996581821237 1.33561760856161 0.363817008471591 0.387842168217813 0.151806103746726 0.235301792343137 0.612892103910137 0.262478229141994
"35" "TCGA-A2-A0D0-01" -0.432461074148312 2.30576139776506 -1.0228038598306 1.42726445383348 0.521398846751831 1.53790036170269 2.52770330915908 -0.398745373383657 1.05198479761147 -0.790120652124951 1.88304353069328 -0.40189503987195 0.0180040883481692 -0.263701771413295 0.940655833661119 0.0593441663388813 0 0.647460181382763
"36" "TCGA-A2-A0D1-01" -0.745925320015356 1.90042292874962 -0.932717929163283 0.80807813807901 -0.799717410375585 0.565638073725868 -1.0572362860407 1.3973483420224 -0.0627742872302144 -0.00246245649914355 -1.18249184088292 -0.399134908476687 0.393060452728312 0.473357303501842 0.0871408190047323 0.841272202351043 0.0715869786442248 0.662893658874063
"37" "TCGA-A2-A0D2-01" -0.537100844653427 1.45556389267716 -0.918713700064173 0.18034759094383 -0.612693085529601 0.426560510112676 0.721935709717972 -1.45796711205604 0.743212163421552 0.265396892497235 0.401597387431551 -0.264898989592891 -1.03810334486744 -0.099644292579752 0.85499892491797 0.0892101364978323 0.0557909385841982 0.649722518312877
"38" "TCGA-A2-A0D3-01" 0.423208077079239 -0.845850669547504 -0.142930390452942 -0.588267134631054 -0.638134783093902 -0.87247131843227 -0.200697447214109 -0.301467900548254 0.132557548790762 -0.839167774838512 -0.261837098078558 -0.418394027535317 0.314107100303295 -0.350299454725561 0.0457706249427328 0.169328075996555 0.784901299060712 0.69243723092381
"39" "TCGA-A2-A0D4-01" -0.0417524133660828 0.0199368347679909 0.76766029690081 0.170857418118066 -0.666932367923775 1.37489428088874 -0.630921840946465 0.543350273406767 0.52023937916158 -0.803060135995651 -0.411551254034293 -0.440031680416149 -0.233956456812864 0.222777493492869 0.15268270051325 0.368845465882263 0.478471833604486 0.806440377549022
"40" "TCGA-A2-A0EM-01" 0.434018883456402 -0.126257578994037 1.15218112505988 -0.469974974018392 -0.76676842677499 -0.164669313090243 -0.107338961922535 -0.116732632977351 -0.122524582183551 0.505232220479787 0.183037755633928 -0.451580527665074 0.0586973178783195 -0.124225232712264 0.121206811259359 0.0500811522075855 0.828712036533055 0.658863734622856
"41" "TCGA-A2-A0EN-01" 0.169452478278439 0.140654885617988 0.0207439805418375 -0.214250661885328 -0.274961003371714 -0.553064025611074 1.73658574138238 -0.578575835780184 -0.152349102580663 1.32280750542714 6.12583638327091 -0.250618162731411 0.91761824568106 0.0206393145143735 0.0234661564469486 0.260368823485356 0.716165020067695 0.34107244238497
"42" "TCGA-A2-A0EO-01" 0.320034912879271 0.0225200800542719 1.48344256484192 -0.187422051899765 -0.592708820914185 0.376773531197452 0.201701734514192 -0.419690837960505 -0.805498581242481 0.687447807109067 0.678051849402196 0.303395314833475 0.331753622182762 0.38700889529198 0 0.311540398312257 0.688459601687743 0.414747610934811
"43" "TCGA-A2-A0EQ-01" -1.04361524528234 0.816323478084597 -0.984724174055416 -0.517362641050673 -0.104928018962435 0.222598286798022 0.365949953294093 -0.314892633180359 0.968140958935463 -0.677399473683846 -0.183498223472732 1.83371640281281 -0.179060083379196 -0.350138757023027 0.386485393525998 0.518412462977925 0.0951021434960767 0.496516384533787
"44" "TCGA-A2-A0ER-01" 0.972435469872855 4.89450799202831 2.28277355906806 -0.117217682331551 -0.541014521475142 6.92123139410161 -0.621848854777381 0.0329857529000024 -0.108119570379054 -0.992684722082103 -0.632680070626316 -0.42941079969306 0.605860254673356 -0.645863567656878 0.136978512181458 0.16418258313981 0.698838904678731 0.747543149812995
"45" "TCGA-A2-A0ET-01" 0.516333492337513 -1.76639059517775 0.358554293978185 -0.653793685005693 0.0672310319823526 -0.884196849074873 -0.21801872870144 0.651285167600517 0.975611994583323 -1.25863748821163 -0.604850737230876 -0.509008901155316 -0.410111484618544 0.24295128527263 0.117508800547537 0.162062091171592 0.720429108280871 0.738297818845941
"46" "TCGA-A2-A0EU-01" 0.058501344478811 -0.401342132909733 2.17945333608196 -0.26494417546534 -0.408445847888453 0.142187403485088 0.0941668085466766 1.5183168245351 1.07900604588211 -0.350689583790926 -0.528943177294103 -0.4708499196214 1.34797257940758 -0.0776917313499184 0.0671328808977152 0.343776780870976 0.589090338231309 0.708340530762908
"47" "TCGA-A2-A0EV-01" -0.285746953171102 -0.760947805611165 1.16077783838411 -0.608288954761328 -0.0166331286006445 -0.653937614565792 0.44562966821449 0.500740667398296 -0.480931342107253 0.369319678311366 0.698361197866244 -0.113892098330886 0.748578258394878 0.298205570811519 0.00956489600273138 0.461178777891405 0.529256326105864 0.558270799334298
"48" "TCGA-A2-A0EW-01" 0.547848664288729 0.219455000583981 1.05099812785125 -0.611960249761013 -0.598555706544118 0.46409111300632 -0.328072708967959 -0.231601231797832 0.596524885675218 0.549862974645678 0.0306302936081309 -0.262777072547992 1.21994487880139 0.279893686950457 0 0.241335496397041 0.758664503602959 0.350843132131288
"49" "TCGA-A2-A0EX-01" 1.01266779431985 -0.703775108567464 0.133544939723725 0.313619904934048 -0.765396011893465 -0.616326401839993 -1.01972269682214 0.185796086041764 -1.22776675539132 0.793236474822454 -0.189247495787046 -0.00646201551922286 -0.0951175700593693 0.209638808980541 0 0.372387730345329 0.627612269654671 0.431830772115868
"50" "TCGA-A2-A0EY-01" 3.36454866455508 -0.0244219004671596 -0.25080028013777 -1.02057216078178 -0.841703432955355 -0.833074754111833 0.543786504838094 -0.342887434445183 -0.410650661543855 -0.49017655478637 -0.301321195770361 0.030877543621608 0.272922723195101 -1.46799288838831 0.0749787940976419 0.475420982501621 0.449600223400737 0.620309402820443
"51" "TCGA-A2-A0ST-01" -0.931285681661503 0.65245457473725 -1.10218253524771 -0.457305078739543 1.60898251196922 -0.148502727779214 2.20771574558105 -0.822827746886684 0.605352192103717 -0.944299443208551 1.41709709212937 4.21035668155093 0.480903557919981 -0.130139888499098 0.976172134769854 3.70128686233771e-17 0.0238278652301458 0.229602704239815
"52" "TCGA-A2-A0SU-01" 1.02999638567727 0.179100822510392 1.20044851007418 -0.555122812709245 -0.805968317163231 0.664315375348563 -0.0804949023768333 -0.123651722363814 -0.281462924989181 -0.0677509019387508 -0.409844475164112 -0.382125550419491 0.586291219527441 -0.387768514672961 0.119343677040706 0.188919755836938 0.691736567122355 0.568393399060382
"53" "TCGA-A2-A0SV-01" -0.461211759690774 0.213249574214857 -0.476389612042768 0.735194527572355 2.04200293600001 -0.35971238069596 0.0874749739359072 -0.541315760336603 -0.658263131607725 0.668272959028757 -0.377416017621058 -0.350849139121134 -1.12474593856594 -0.1424376086303 0.230314739751102 0.456414609618662 0.313270650630236 0.531170920984166
"54" "TCGA-A2-A0SW-01" 0.0169313496876231 -0.283391636671965 -0.441635179562104 -0.299452489589946 0.128839469430191 -0.812063416461264 -0.111248436959346 -0.376893371001404 -0.478624633573142 0.136205125504856 -0.396322661786287 7.16113293938531 -0.324148768128308 0.201164468307231 0.219687096704573 0.415912426237226 0.364400477058202 0.587143858155363
"55" "TCGA-A2-A0SX-01" -0.987421240394551 -0.421950748620949 -1.17930266137129 -0.509399135836134 0.471565914752383 0.0390779279567731 0.680283315118401 -1.24867084263967 0.995732502077357 0.230145381688798 0.843522746693275 1.14955898275307 -4.49214074084068 0.553132938704656 0.788742815076969 0.153687026427802 0.05757015849523 0.392051118788393
"56" "TCGA-A2-A0SY-01" 0.084425651244639 -0.0471455137492371 1.56281835622434 -0.356750238352084 -0.645617377908818 -0.42152566006159 0.18294329466662 -0.640366627590609 -0.656207902877533 0.0514908372634272 -0.080699101873461 -0.180570792059857 0.64408311679397 0.0879017967636664 0.0128495765140814 0.388276097781429 0.59887432570449 0.467241810792894
"57" "TCGA-A2-A0T0-01" -0.716314678086422 0.75346517482458 -1.201432725157 3.95050702639734 -0.801729897807406 0.00204462593684061 -0.39142816393417 -0.201278114288632 -0.970648123429584 0.202293487446502 1.03691270633153 -0.414106443897627 -0.397301220812141 -0.123270545207609 0.623583729859108 0.229741490510199 0.146674779630693 0.54209015009153
"58" "TCGA-A2-A0T1-01" 0.0546544814345001 1.15591260786526 -0.879846116302182 -0.426174284048997 0.00710649247920806 -0.204679226035942 0.0215522583986615 -0.641834888689034 -0.298275822928079 1.23639453749695 -0.000860693661421192 0.923778950160186 0.786564210475532 -0.38870608931563 0.114925226499114 0.821438474189949 0.0636362993109378 0.360701522927217
"59" "TCGA-A2-A0T2-01" -0.762179978472367 -0.256276867163354 -1.38252939717364 3.03521998699702 -0.563967561636689 -0.995657135873344 -0.433643513883065 -0.831272689011215 -1.23221670887657 -0.276520699272128 0.397158552009903 -0.459125853696601 0.509297750691122 -0.497563821013494 0.599326812705212 0.181305498070684 0.219367689224104 0.315212771872081
"60" "TCGA-A2-A0T3-01" 0.82024503482943 -0.0945877689293137 1.71225273261258 -0.773265882255927 -0.511470382736316 2.56722648019846 -0.831400410600422 -0.98887148241265 1.12966910029409 -0.528482759737994 -0.896185696814359 -0.371457227414454 -0.29630042726093 0.381753834538281 0.22355675344145 0.265074710583793 0.511368535974757 0.765954764337661
"61" "TCGA-A2-A0T4-01" -0.449962184644451 0.619191451366193 -0.196739977653394 -0.47493662692014 0.442164954405146 0.249996092247195 -0.260432800055477 0.190594640688011 -0.926984535757382 0.79819264682249 1.0523594535546 -0.240295757243975 0.293790579607701 -0.0711655192352356 0.209805973009245 0.244154581431399 0.546039445559357 0.465917534765246
"62" "TCGA-A2-A0T5-01" -0.33023818934519 1.33066446848961 0.406476945980557 -0.361933677901105 -0.814700128339701 0.667333161297376 -0.273388310490568 -0.666562785105816 -0.180408179447839 0.0780998784994475 0.0481750896901598 -0.448570217051377 0.246556272010461 -0.316466429655977 0.23846515802258 0.1344828994039 0.62705194257352 0.577433994957838
"63" "TCGA-A2-A0T6-01" -0.398520016350717 0.0767561098557712 -0.612376130742483 -0.571525375015112 -0.528604515246435 -0.31992109778678 0.058808639348883 -0.361893028810313 -0.383143824126391 1.59757341445103 0.0726318605263395 -0.335914870596923 -0.186264961957323 0.176370160732366 2.10045836433002e-19 0.432788259067937 0.567211740932063 0.389633642805433
"64" "TCGA-A2-A0T7-01" -0.605159311628026 0.116916118177905 -1.17647946007566 -0.638679412009228 -0.312819227711853 -0.607793494104428 -0.0450506800141031 0.0375056591440055 -0.267705178055117 0.644508635234263 -0.223015027375003 -0.341748793613978 0.97721067619851 -0.500245881577751 0.14439963933703 0.435536566856194 0.420063793806776 0.504962955649263
"65" "TCGA-A2-A0YC-01" 0.581247548271986 -0.745606525797902 1.47462438815058 -0.0840656894833997 1.06440885659164 -0.483637417920977 0.588710275922701 -0.790211806130567 0.178373902824726 -0.287251251705497 0.496848880706009 -0.417814109247008 1.44833582663549 1.20971616356842 0.080956010608056 0.179561964575067 0.739482024816877 0.699611135519691
"66" "TCGA-A2-A0YD-01" -0.694769172712495 1.29348618358202 0.503824279745154 -0.551887872423772 0.190908148058859 0.410597902641576 0.600547290431063 -0.294814307387573 0.0453566108053362 1.47266449591627 0.181161024250331 -0.343974613906814 0.434750993084849 0.471429280487104 0.108573386288033 0.233295020073935 0.658131593638032 0.436221682482484
"67" "TCGA-A2-A0YE-01" -1.1576393523676 0.42322461356004 -1.06151894870977 0.412545286155764 0.131330559300359 -0.282291511775268 0.817256445838665 -1.59198599551838 0.599749513282519 -0.112859520259457 0.0205780681596507 -0.0633602109134511 -0.40029181498579 1.7473560060044 0.677226739000148 0.269677829769127 0.0530954312307248 0.561638245944814
"68" "TCGA-A2-A0YF-01" 0.890812414835357 -0.610694713936962 0.49298413064238 -0.730260613473266 -0.523601267857012 2.19965831273718 1.68211886176196 -0.211402854374327 1.08445987762662 -0.973775831575623 0.844447210734601 -0.371639300599334 -0.712552667068164 -0.449676829526138 0.06463618882945 0.138104751390616 0.797259059779934 0.723345106178568
"69" "TCGA-A2-A0YG-01" -0.0529370473570114 -0.127418342969039 -0.633116469160381 -0.613066626942154 -0.479524522130163 -0.599242417586949 -0.591269065564272 -0.0823643812038054 1.202536131364 -0.721644412587716 -0.813197902506872 -0.335589915501922 -1.99466753876884 -0.0395875687823539 0.177141684105786 0.598321689503487 0.224536626390727 0.763515428872586
"70" "TCGA-A2-A0YH-01" -0.685613929833318 -0.340894939489399 0.00046035632167765 0.754749811226965 3.37961049892104 -0.31252062808472 -0.0446631106778221 0.077670980582137 -0.0503918315671557 0.0957121186567155 0.139495849505713 0.281611981011074 -0.289868869553724 -0.450048053852997 0.13422480736667 0.494638840497139 0.371136352136191 0.562019885470556
"71" "TCGA-A2-A0YI-01" 1.33237907598408 -1.24425238327031 0.251294358981465 -0.681330075555192 -0.380384161556825 -0.898772623808678 0.0923748699602476 -0.444085935261519 0.54050985711607 -0.284026728545705 1.6145880350067 1.50818431897889 0.745768272319584 -0.0603739511398095 1.32566726091496e-19 0.14700663506422 0.85299336493578 0.464586545451317
"72" "TCGA-A2-A0YJ-01" -0.391844849869122 0.743720078635994 -0.189936982820977 4.30261651598602 -0.947823012453183 -0.166070607205508 -0.744853942189413 0.270209092387572 0.370444743755712 -0.801958666972138 -0.411265431968755 -0.459612866439597 0.351263769455263 0.684797475690199 0.570237124666438 0.417941404331146 0.0118214710024152 0.58147020042011
"73" "TCGA-A2-A0YK-01" -0.309201928056691 0.307668137471582 -0.750675833651128 -0.797107731762179 -0.217205276295895 0.134353801367012 0.0828502757693254 -0.34926030120455 0.588761163174915 -0.159597942795556 -0.0918232912385828 0.537865630225607 0.929862432777369 0.21532486505018 0.177921893489083 0.21254374528508 0.609534361225837 0.316681356605326
"74" "TCGA-A2-A0YL-01" -0.559572289924046 0.00932334412620521 -0.441618479122141 -0.707828052805188 -0.335024150947162 0.111264518517304 -0.152013671512309 -0.436084906705553 0.338414325785044 0.0965503681172412 -0.315944232670657 -0.21267877060333 0.0925581608673965 0.150895202179525 0.221705372190723 0.187600904917138 0.590693722892139 0.469568888941414
"75" "TCGA-A2-A0YM-01" -1.12018573319903 0.710542862007923 -1.1603077809752 0.565671233134131 1.55190087255662 0.295761540645293 1.81630492211238 -1.36548263277956 1.25302151963731 -0.714901855740155 1.04187898443191 -0.40007806705706 1.51828640254889 0.766615705037126 0.917361623188073 0.0826383768119273 4.78651883756563e-19 0.679807072952859
"76" "TCGA-A2-A0YT-01" -0.730801991063413 -0.703423737540353 -0.577235864794228 -0.0818906631804143 0.251603401501327 -0.916589964743881 -0.771631631755279 0.844579132897158 0.592215501197721 -1.01386003524939 -0.812710270464352 -0.386125548510766 -0.178526993055638 -0.512283439303422 0.0936517628101994 0.633530297463712 0.272817939726089 0.739607549998682
"77" "TCGA-A2-A1FV-01" 0.058600447895522 -1.00928249856081 -0.13861897456422 -0.757355257165043 -0.954271891641702 -0.171551012342355 -1.00082706959211 -0.272351189451195 1.03756809006261 -0.784194032045325 -1.21326278218117 -0.490124615339398 0.191752104517614 -0.641564100141725 0.144391174892665 0.252442978775896 0.603165846331439 0.676601861237684
"78" "TCGA-A2-A1FW-01" 0.17527057036032 -1.79466019948076 -0.413777271415634 0.086823182493656 0.093477384827668 1.21628595390375 -0.132472301330829 0.941830860719258 0.966520170078281 -0.809247971768314 -0.87924396139402 -0.101563137368081 -0.159723020117313 0.124827104352213 0.120603415989104 0.385900629589937 0.493495954420959 0.774516344515199
"79" "TCGA-A2-A1FX-01" -0.46553856982371 -0.911176615752401 0.56402329100199 -0.619094440899447 -0.13102523861065 0.665354852521585 -1.03550544348292 0.990957000367112 -0.362542682949119 -0.408511983442116 -0.605868698201558 -0.233806076012573 0.396214416128735 -0.033911056549118 0.160895519130725 0.245635780529721 0.593468700339554 0.688168811014148
